week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,NOR,https://flixpatrol.com/title/365-days,EUR
24,TV Show,Brooklyn Nine-Nine,USA,Comedy,2013-09-17,False,83%,97%,NOR,https://flixpatrol.com/title/brooklyn-nine-nine,EUR
23,Movie,Johnny English Strikes Again,United Kingdom,Comedy,2018-09-13,False,66%,34%,NOR,https://flixpatrol.com/title/johnny-english-3,EUR
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70%,41%,NOR,https://flixpatrol.com/title/space-force,EUR
22,Movie,Johnny English Strikes Again,United Kingdom,Comedy,2018-09-13,False,66%,34%,NOR,https://flixpatrol.com/title/johnny-english-3,EUR
22,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72%,79%,NOR,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,EUR
21,Movie,Bumblebee,USA,Science Fiction,2018-12-15,False,73%,93%,NOR,https://flixpatrol.com/title/bumblebee,EUR
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,NOR,https://flixpatrol.com/title/white-lines,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,NOR,https://flixpatrol.com/title/the-wrong-missy,EUR
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,NOR,https://flixpatrol.com/title/the-last-dance,EUR
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57%,41%,NOR,https://flixpatrol.com/title/dangerous-lies,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,NOR,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,NOR,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,NOR,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Despicable Me 2,USA,Animated,2013-06-25,False,74%,73%,NOR,https://flixpatrol.com/title/despicable-me-2,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,NOR,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61%,79%,NOR,https://flixpatrol.com/title/code-8,EUR
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,NOR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50%,19%,NOR,https://flixpatrol.com/title/coffee-kareem,EUR
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,NOR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,NOR,https://flixpatrol.com/title/the-platform,EUR
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,NOR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,NOR,https://flixpatrol.com/title/the-platform,EUR
13,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,NOR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
