week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
19,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,2012-05-28,False,86%,,ECU,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,AME
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,ECU,https://flixpatrol.com/title/extraction-2020,AME
18,Documentary TV,Matchday: Inside FC Barcelona,Spain,,2019-11-12,False,86%,,ECU,https://flixpatrol.com/title/matchday-inside-fc-barcelona,AME
17,Movie,Focus,USA,Crime,2015-02-27,False,66%,56%,ECU,https://flixpatrol.com/title/focus,AME
17,TV Show,The House of Flowers,Mexico,Drama,2018-08-10,True,80%,,ECU,https://flixpatrol.com/title/the-house-of-flowers,AME
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55%,34%,ECU,https://flixpatrol.com/title/love-wedding-repeat,AME
16,TV Show,La Piloto,Colombia,,2017-03-07,False,62%,,ECU,https://flixpatrol.com/title/la-piloto,AME
15,Movie,Journey 2: The Mysterious Island,USA,Adventure,2012-02-10,False,58%,43%,ECU,https://flixpatrol.com/title/journey-2-the-mysterious-island,AME
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,ECU,https://flixpatrol.com/title/money-heist,AME
14,Movie,Miracle in Cell No. 7,Turkey,Drama,2019-10-10,False,83%,,ECU,https://flixpatrol.com/title/miracle-in-cell-no-7,AME
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,ECU,https://flixpatrol.com/title/toy-boy-2019,AME
13,Movie,Miracle in Cell No. 7,Turkey,Drama,2019-10-10,False,83%,,ECU,https://flixpatrol.com/title/miracle-in-cell-no-7,AME
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,ECU,https://flixpatrol.com/title/toy-boy-2019,AME
