week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,FRA,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,FRA,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Earth and Blood,France,Action,2020-04-17,True,50%,,FRA,https://flixpatrol.com/title/earth-and-blood,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,FRA,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61%,79%,FRA,https://flixpatrol.com/title/code-8,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,FRA,https://flixpatrol.com/title/money-heist,EUR
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78%,,FRA,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,FRA,https://flixpatrol.com/title/money-heist,EUR
14,Movie,Miracle in Cell No. 7,Turkey,Drama,2019-10-10,False,83%,,FRA,https://flixpatrol.com/title/miracle-in-cell-no-7,EUR
14,TV Show,Elite,Spain,Crime,2018-10-05,True,76%,97%,FRA,https://flixpatrol.com/title/elite,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,FRA,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Elite,Spain,Crime,2018-10-05,True,76%,97%,FRA,https://flixpatrol.com/title/elite,EUR
12,Movie,Spenser Confidential,USA,Crime,2020-03-06,True,71%,37%,FRA,https://flixpatrol.com/title/spenser-confidential,EUR
12,TV Show,Elite,Spain,Crime,2018-10-05,True,76%,97%,FRA,https://flixpatrol.com/title/elite,EUR
