week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69%,100%,CYP,https://flixpatrol.com/title/the-order-2019,EUR
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,CYP,https://flixpatrol.com/title/365-days,EUR
25,TV Show,Alexa & Katie,USA,Comedy,2018-03-23,True,75%,88%,CYP,https://flixpatrol.com/title/alexa-katie,EUR
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,CYP,https://flixpatrol.com/title/365-days,EUR
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,CYP,https://flixpatrol.com/title/13-reasons-why,EUR
23,Movie,Faster,USA,Thriller,2010-11-23,False,65%,41%,CYP,https://flixpatrol.com/title/faster-2010,EUR
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70%,41%,CYP,https://flixpatrol.com/title/space-force,EUR
22,Movie,Battleship,USA,Science Fiction,2012-04-11,False,59%,34%,CYP,https://flixpatrol.com/title/battleship,EUR
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,CYP,https://flixpatrol.com/title/white-lines,EUR
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,CYP,https://flixpatrol.com/title/the-wrong-missy,EUR
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,CYP,https://flixpatrol.com/title/white-lines,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,CYP,https://flixpatrol.com/title/the-wrong-missy,EUR
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,CYP,https://flixpatrol.com/title/the-last-dance,EUR
19,Movie,Skyscraper,USA,Action,2018-07-04,False,61%,48%,CYP,https://flixpatrol.com/title/skyscraper,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,CYP,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,CYP,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,CYP,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Furious 7,USA,Action,2015-04-03,False,74%,80%,CYP,https://flixpatrol.com/title/furious-7,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,CYP,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55%,34%,CYP,https://flixpatrol.com/title/love-wedding-repeat,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,CYP,https://flixpatrol.com/title/money-heist,EUR
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78%,,CYP,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,CYP,https://flixpatrol.com/title/money-heist,EUR
14,Movie,The Foreigner,United Kingdom,Thriller,2017-09-28,False,70%,65%,CYP,https://flixpatrol.com/title/the-foreigner,EUR
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,CYP,https://flixpatrol.com/title/toy-boy-2019,EUR
