week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51%,69%,FIN,https://flixpatrol.com/title/cursed-2020,EUR
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82%,80%,FIN,https://flixpatrol.com/title/the-old-guard,EUR
29,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61%,62%,FIN,https://flixpatrol.com/title/snowpiercer-2020,EUR
28,Movie,It: Chapter 2,USA,Horror,2019-09-05,False,70%,63%,FIN,https://flixpatrol.com/title/it-chapter-2,EUR
28,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80%,74%,FIN,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,FIN,https://flixpatrol.com/title/365-days,EUR
27,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80%,74%,FIN,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR
26,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,FIN,https://flixpatrol.com/title/365-days,EUR
26,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61%,62%,FIN,https://flixpatrol.com/title/snowpiercer-2020,EUR
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,FIN,https://flixpatrol.com/title/365-days,EUR
25,TV Show,Alexa & Katie,USA,Comedy,2018-03-23,True,75%,88%,FIN,https://flixpatrol.com/title/alexa-katie,EUR
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,FIN,https://flixpatrol.com/title/365-days,EUR
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,FIN,https://flixpatrol.com/title/13-reasons-why,EUR
23,Movie,Johnny English Strikes Again,United Kingdom,Comedy,2018-09-13,False,66%,34%,FIN,https://flixpatrol.com/title/johnny-english-3,EUR
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70%,41%,FIN,https://flixpatrol.com/title/space-force,EUR
22,Movie,Johnny English Strikes Again,United Kingdom,Comedy,2018-09-13,False,66%,34%,FIN,https://flixpatrol.com/title/johnny-english-3,EUR
22,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61%,62%,FIN,https://flixpatrol.com/title/snowpiercer-2020,EUR
21,Movie,Bumblebee,USA,Science Fiction,2018-12-15,False,73%,93%,FIN,https://flixpatrol.com/title/bumblebee,EUR
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,FIN,https://flixpatrol.com/title/the-last-dance,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,FIN,https://flixpatrol.com/title/the-wrong-missy,EUR
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,FIN,https://flixpatrol.com/title/the-last-dance,EUR
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57%,41%,FIN,https://flixpatrol.com/title/dangerous-lies,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,FIN,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,FIN,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,FIN,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Despicable Me 2,USA,Animated,2013-06-25,False,74%,73%,FIN,https://flixpatrol.com/title/despicable-me-2,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,FIN,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61%,79%,FIN,https://flixpatrol.com/title/code-8,EUR
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,FIN,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50%,19%,FIN,https://flixpatrol.com/title/coffee-kareem,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,FIN,https://flixpatrol.com/title/money-heist,EUR
14,Movie,Hotel Transylvania 3: Summer Vacation,USA,Animated,2018-07-12,False,65%,60%,FIN,https://flixpatrol.com/title/hotel-transylvania-3-summer-vacation,EUR
14,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,FIN,https://flixpatrol.com/title/money-heist,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,FIN,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Gotham,USA,Superhero,2014-09-22,True,80%,77%,FIN,https://flixpatrol.com/title/gotham,EUR
