week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,POL,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Skyscraper,USA,Action,2018-07-04,False,61%,48%,POL,https://flixpatrol.com/title/skyscraper,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,POL,https://flixpatrol.com/title/money-heist,EUR
15,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,POL,https://flixpatrol.com/title/365-days,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,POL,https://flixpatrol.com/title/money-heist,EUR
14,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,POL,https://flixpatrol.com/title/365-days,EUR
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,POL,https://flixpatrol.com/title/toy-boy-2019,EUR
13,Movie,Nobody Sleeps In The Woods Tonight,Poland,Horror,2020-03-13,False,,,POL,https://flixpatrol.com/title/nobody-sleeps-in-the-woods-tonight,EUR
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,POL,https://flixpatrol.com/title/toy-boy-2019,EUR
12,Movie,Nobody Sleeps In The Woods Tonight,Poland,Horror,2020-03-13,False,,,POL,https://flixpatrol.com/title/nobody-sleeps-in-the-woods-tonight,EUR
12,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,POL,https://flixpatrol.com/title/toy-boy-2019,EUR
