week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,CHE,https://flixpatrol.com/title/the-wrong-missy,EUR
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,CHE,https://flixpatrol.com/title/white-lines,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,CHE,https://flixpatrol.com/title/the-wrong-missy,EUR
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,CHE,https://flixpatrol.com/title/the-last-dance,EUR
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57%,41%,CHE,https://flixpatrol.com/title/dangerous-lies,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,CHE,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,CHE,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,CHE,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Rising High,Germany,Comedy,2020-04-17,True,61%,,CHE,https://flixpatrol.com/title/rising-high,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,CHE,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,The Meg,USA,Horror,2018-08-10,False,67%,46%,CHE,https://flixpatrol.com/title/the-meg,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,CHE,https://flixpatrol.com/title/money-heist,EUR
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78%,,CHE,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,CHE,https://flixpatrol.com/title/money-heist,EUR
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,CHE,https://flixpatrol.com/title/the-platform,EUR
14,TV Show,Unorthodox,Germany,Drama,2020-03-26,True,75%,95%,CHE,https://flixpatrol.com/title/unorthodox,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,CHE,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Elite,Spain,Crime,2018-10-05,True,76%,97%,CHE,https://flixpatrol.com/title/elite,EUR
