week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
22,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,PHL,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
21,Movie,Rampage,USA,,1987-09-01,False,64%,,PHL,https://flixpatrol.com/title/rampage,ASI
21,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,PHL,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
20,Movie,The 15:17 to Paris,USA,Thriller,2018-02-02,False,50%,,PHL,https://flixpatrol.com/title/the-1517-to-paris,ASI
20,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,PHL,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
19,Movie,The Angry Birds Movie 2,USA,Animated,2019-08-02,False,65%,73%,PHL,https://flixpatrol.com/title/the-angry-birds-movie-2,ASI
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,PHL,https://flixpatrol.com/title/the-last-dance,ASI
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,PHL,https://flixpatrol.com/title/extraction-2020,ASI
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,PHL,https://flixpatrol.com/title/never-have-i-ever,ASI
17,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,PHL,https://flixpatrol.com/title/extraction-2020,ASI
17,TV Show,Outer Banks,USA,Mystery,2020-04-15,True,80%,70%,PHL,https://flixpatrol.com/title/outer-banks,ASI
