week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,ROU,https://flixpatrol.com/title/white-lines,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,ROU,https://flixpatrol.com/title/the-wrong-missy,EUR
20,TV Show,Valeria,Spain,Drama,2020-05-08,True,58%,,ROU,https://flixpatrol.com/title/valeria,EUR
19,Movie,Cold Pursuit,USA,Action,2019-02-07,False,67%,73%,ROU,https://flixpatrol.com/title/cold-pursuit,EUR
19,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,ROU,https://flixpatrol.com/title/too-hot-to-handle,EUR
18,Movie,5Gang: A different kind of Christmas,Romania,,2019-01-01,False,15%,,ROU,https://flixpatrol.com/title/5gang-a-different-kind-of-christmas,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,ROU,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Earth and Blood,France,Action,2020-04-17,True,50%,,ROU,https://flixpatrol.com/title/earth-and-blood,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,ROU,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55%,34%,ROU,https://flixpatrol.com/title/love-wedding-repeat,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,ROU,https://flixpatrol.com/title/money-heist,EUR
15,Movie,Miami Bici,Romania,Comedy,2020-02-21,True,73%,,ROU,https://flixpatrol.com/title/miami-bici,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,ROU,https://flixpatrol.com/title/money-heist,EUR
14,Movie,Miami Bici,Romania,Comedy,2020-02-21,True,73%,,ROU,https://flixpatrol.com/title/miami-bici,EUR
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,ROU,https://flixpatrol.com/title/toy-boy-2019,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,ROU,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,ROU,https://flixpatrol.com/title/toy-boy-2019,EUR
